TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-02 14:37:03,1770043023656,agencia-crm-saas.vercel.app/meetings,GET,_rsc=yrrzk,200,qh8hj-1770043023656-838ef045cca3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings.segments/!KG1haW4p/meetings.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,153,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023653,agencia-crm-saas.vercel.app/meetings,GET,_rsc=14yts,200,vwgqx-1770043023653-8186bf1186f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,291,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023621,agencia-crm-saas.vercel.app/expenses,GET,_rsc=1k3in,304,qh8hj-1770043023621-baeb8ff7cb65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/expenses.segments/!KG1haW4p/expenses/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023608,agencia-crm-saas.vercel.app/expenses,GET,_rsc=1mnta,304,9gphx-1770043023608-d539d3fb0343,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/expenses.segments/!KG1haW4p/expenses.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023607,agencia-crm-saas.vercel.app/expenses,GET,_rsc=14yts,304,lpmtr-1770043023607-775f0e782d9d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/expenses.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,34,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023581,agencia-crm-saas.vercel.app/lead-scraper,GET,_rsc=d4f2d,304,9gphx-1770043023581-ff2a83f76452,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/lead-scraper.segments/!KG1haW4p/lead-scraper/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023566,agencia-crm-saas.vercel.app/lead-scraper,GET,_rsc=1i6dt,304,gfs48-1770043023566-f63861e4024f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/lead-scraper.segments/!KG1haW4p/lead-scraper.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,7,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023544,agencia-crm-saas.vercel.app/lead-scraper,GET,_rsc=14yts,304,rwd9w-1770043023544-04875472b2ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/lead-scraper.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023522,agencia-crm-saas.vercel.app/settings,GET,_rsc=2ca93,304,rwd9w-1770043023522-9b7c20ee834a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/!KG1haW4p/settings/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,10,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023491,agencia-crm-saas.vercel.app/settings,GET,_rsc=fyoz6,304,k4lb2-1770043023491-463d6307a697,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/!KG1haW4p/settings.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,19,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023480,agencia-crm-saas.vercel.app/settings,GET,_rsc=i1620,304,k4lb2-1770043023480-393aad936253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/!KG1haW4p.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,8,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023479,agencia-crm-saas.vercel.app/settings,GET,_rsc=14yts,304,vwgqx-1770043023479-2b60425baccd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,146,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023453,agencia-crm-saas.vercel.app/settings,GET,_rsc=3siwc,304,dbk86-1770043023453-3be4dcb16980,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/_index.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023441,agencia-crm-saas.vercel.app/pipeline,GET,_rsc=1c1h1,304,dbk86-1770043023441-44049caa2f71,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/pipeline.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,7,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023432,agencia-crm-saas.vercel.app/contacts,GET,_rsc=1c1h1,304,dbk86-1770043023432-f0423fce5166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/contacts.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,5,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023401,agencia-crm-saas.vercel.app/tasks,GET,_rsc=1c1h1,304,dbk86-1770043023401-39b32e04c19f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/tasks.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,19,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023392,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1c1h1,200,lpmtr-1770043023392-72f021ade112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,function,/invoices.segments/_tree.segment.rsc,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,532,iad1,304,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCJ8JQPXDYQSFBJMJD02HT,kIi9jHHMA2ds,1
2026-02-02 14:37:03,1770043023392,agencia-crm-saas.vercel.app/invoices,GET,_rsc=1c1h1,200,lpmtr-1770043023392-72f021ade112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,STALE,static,/invoices.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,17,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023392,agencia-crm-saas.vercel.app/team-chat,GET,_rsc=1c1h1,304,dbk86-1770043023392-ed697e4811e0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/team-chat.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,8,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023383,agencia-crm-saas.vercel.app/meetings,GET,_rsc=1c1h1,200,qh8hj-1770043023383-6115d9f36a0c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,190,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023355,agencia-crm-saas.vercel.app/lead-scraper,GET,_rsc=1c1h1,304,k4lb2-1770043023355-1186b193380f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/lead-scraper.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,4,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023355,agencia-crm-saas.vercel.app/expenses,GET,_rsc=1c1h1,304,9gphx-1770043023355-38e3e26c311e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/expenses.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,6,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023346,agencia-crm-saas.vercel.app/settings,GET,_rsc=1c1h1,304,qh8hj-1770043023346-c7bc2877e39e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/settings.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,23,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:03,1770043023340,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=1c1h1,304,k4lb2-1770043023340-af2846356993,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,10,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021942,agencia-crm-saas.vercel.app/meetings,POST,,200,4n6ln-1770043021942-c24739bee76c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,cache,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1271,iad1,294,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCJ6TYF448J4BE9Y9QG58Q,kIi9jHHMA2ds,1
2026-02-02 14:37:01,1770043021942,agencia-crm-saas.vercel.app/meetings,POST,,200,4n6ln-1770043021942-c24739bee76c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/meetings,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,1888,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021128,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=8j4j4,304,rwd9w-1770043021128-ef13035b4f93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/!KG1haW4p/dashboard/__PAGE__.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,8,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021128,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=jc7y3,304,lpmtr-1770043021128-78e2b1bc13f4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/!KG1haW4p/dashboard.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,3,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021114,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=i1620,200,vwgqx-1770043021114-483d12f75a43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/dashboard.segments/!KG1haW4p.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,280,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021114,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=3siwc,200,4n6ln-1770043021114-3f158b2f1a7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/dashboard.segments/_index.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,252,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021112,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=14yts,304,lpmtr-1770043021112-3309d22f0a4f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/_head.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,10,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:37:01,1770043021050,agencia-crm-saas.vercel.app/dashboard,GET,_rsc=1c1h1,304,4n6ln-1770043021050-aeae7d741a6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/dashboard.segments/_tree.segment,agencia-crm-saas.vercel.app,agencia-crm-saas-1j0x7671g-flipols-projects.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,25,cdg1,,,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:35:05,1770042905167,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,52hsn-1770042904914-d42c642100ea,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Iniciando sincronización global de emails via IMAP...,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:35:16,1770042916813,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,52hsn-1770042904914-d42c642100ea,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),info,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,,,,,[Sync] Sincronización completada. 0 correos nuevos notificados.,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,,,
2026-02-02 14:35:04,1770042904914,agencia-crm-saas.vercel.app/api/cron/email-sync,GET,secret=aurie-maquina-2026,200,52hsn-1770042904914-d42c642100ea,Mozilla/4.0 (compatible; cron-job.org; http://cron-job.org/abuse/),,production,main,MISS,function,/api/cron/email-sync,agencia-crm-saas.vercel.app,agencia-crm-saas.vercel.app,dpl_37DHdigqJrB2Kv7qNFeJkEeYcfjR,11667,iad1,313,2048,,prj_4lWcEkMJHXTC1JI2aKjee3xfrJyQ,,,01KGFCEMHKKVHZ9H6HXBYEDJ6B,DZSQWk8OEspD,1
